ID,SourceText_lang
2728,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2729,|cFFFFD200Vendor: |rDanielle Zipstitch|n|cFFFFD200Zone: |rDuskwood|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2730,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r11|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2731,|cFFFFD200Profession Trainer: |rTailoring (170)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2732,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2733,|cFFFFD200Vendor: |rNarkk|n|cFFFFD200Zone: |rThe Cape of Stranglethorn|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2734,|cFFFFD200Profession Trainer: |rTailoring (30)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2741,|cFFFFD200Profession Trainer: |rEngineering (30)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2742,|cFFFFD200Profession Trainer: |rEngineering (30)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2743,|cFFFFD200Profession Trainer: |rEngineering (50)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2744,|cFFFFD200Profession Trainer: |rEngineering (60)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2745,|cFFFFD200Profession Trainer: |rEngineering (90)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2746,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2747,|cFFFFD200Profession Trainer: |rEngineering (65)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2748,|cFFFFD200Profession Trainer: |rEngineering (65)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2749,|cFFFFD200Profession Trainer: |rEngineering (85)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2750,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2751,|cFFFFD200Profession Trainer: |rEngineering (100)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2752,|cFFFFD200Profession Trainer: |rEngineering (105)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t20|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2753,|cFFFFD200Profession Trainer: |rEngineering (105)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2754,|cFFFFD200Profession Trainer: |rEngineering (105)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2755,|cFFFFD200Profession Trainer: |rEngineering (110)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2756,|cFFFFD200Profession Trainer: |rEngineering (120)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2757,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2758,|cFFFFD200Profession Trainer: |rEngineering (120)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2759,|cFFFFD200Profession Trainer: |rEngineering (125)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2760,|cFFFFD200Drop: |rMekgineer Thermaplugg|n|cFFFFD200Zone: |rGnomeregan
2761,|cFFFFD200Profession Trainer: |rEngineering (125)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2762,|cFFFFD200Profession Trainer: |rEngineering (125)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2763,|cFFFFD200Profession Trainer: |rEngineering (130)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2764,|cFFFFD200Profession Trainer: |rEngineering (140)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2765,|cFFFFD200Vendor: |rGagsprocket|n|cFFFFD200Zone: |rNorthern Barrens|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2766,|cFFFFD200Profession Trainer: |rEngineering (145)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2767,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2768,|cFFFFD200Profession Trainer: |rEngineering (150)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2769,|cFFFFD200Profession Trainer: |rEngineering (150)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2771,|cFFFFD200Profession Trainer: |rEngineering (160)|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2772,|cFFFFD200Drop: |rMekgineer Thermaplugg|n|cFFFFD200Zone: |rGnomeregan
2773,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2774,|cFFFFD200Profession Trainer: |rEngineering (170)|n|cFFFFD200Cost: |r9|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2775,|cFFFFD200Profession Trainer: |rEngineering (175)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2776,|cFFFFD200Profession Trainer: |rEngineering (175)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2777,|cFFFFD200Profession Trainer: |rEngineering (180)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2778,|cFFFFD200Profession Trainer: |rEngineering (185)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2779,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2780,|cFFFFD200Profession Trainer: |rEngineering (190)|n|cFFFFD200Cost: |r14|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2781,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2782,|cFFFFD200Vendor: |rKaye Toogie|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rGnaz Blunderflame|n|cFFFFD200Zone: |rNorthern Stranglethorn|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
2783,|cFFFFD200Vendor: |rZan Shivsproket|n|cFFFFD200Zone: |rHillsbrad Foothills|n|cFFFFD200Cost: |r24|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2784,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2785,|cFFFFD200Vendor: |rAndrod Fadran|n|cFFFFD200Zone: |rArathi Highlands|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2786,|cFFFFD200Vendor: |rTunkk|n|cFFFFD200Zone: |rArathi Highlands|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2790,|cFFFFD200Quest: |rKodo Hide Bag|n|cFFFFD200Zone: |rMulgore
2791,|cFFFFD200Profession Trainer: |rEngineering (135)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2792,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2793,|cFFFFD200Profession Trainer: |rBlacksmithing (110)|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2794,|cFFFFD200Profession Trainer: |rTailoring (90)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2796,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2797,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2798,|cFFFFD200Profession Trainer: |rTailoring (45)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2799,|cFFFFD200Profession Trainer: |rTailoring (80)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2800,|cFFFFD200Profession Trainer: |rTailoring (150)|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2801,|cFFFFD200Vendor: |rKor'geld|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r18|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2802,|cFFFFD200Vendor: |rHagrus|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2803,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2804,|cFFFFD200Profession Trainer: |rLeatherworking (190)|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2805,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2806,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2807,|cFFFFD200Profession Trainer: |rTailoring (135)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2809,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2811,|cFFFFD200Vendor: |rAndrew Hilbert|n|cFFFFD200Zone: |rSilverpine Forest|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2812,|cFFFFD200Vendor: |rBlixrez Goodstitch|n|cFFFFD200Zone: |rThe Cape of Stranglethorn|n|cFFFFD200Cost: |r28|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2813,|cFFFFD200Vendor: |rAndrew Hilbert|n|cFFFFD200Zone: |rSilverpine Forest|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2814,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2816,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2817,|cFFFFD200Profession Trainer: |rLeatherworking (115)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2818,|cFFFFD200Profession Trainer: |rLeatherworking (160)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2819,|cFFFFD200Vendor: |rKeena|n|cFFFFD200Zone: |rArathi Highlands|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2820,|cFFFFD200Profession Trainer: |rLeatherworking (175)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2821,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2822,|cFFFFD200Profession Trainer: |rLeatherworking (190)|n|cFFFFD200Cost: |r24|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2823,|cFFFFD200Profession Trainer: |rAlchemy (90)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2824,|cFFFFD200Profession Trainer: |rAlchemy (155)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2826,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2827,|cFFFFD200Profession Trainer: |rBlacksmithing (185)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2828,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2829,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2830,|cFFFFD200Vendor: |rJeeda|n|cFFFFD200Zone: |rStonetalon Mountains|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2831,|cFFFFD200Vendor: |rGlyx Brewright|n|cFFFFD200Zone: |rThe Cape of Stranglethorn|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2832,|cFFFFD200Vendor: |rHula'mahi|n|cFFFFD200Zone: |rNorthern Barrens|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rKzixx|n|cFFFFD200Zone: |rDuskwood|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2833,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2834,|cFFFFD200Vendor: |rChristoph Jeffcoat|n|cFFFFD200Zone: |rHillsbrad Foothills|n|cFFFFD200Cost: |r9|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2835,|cFFFFD200Profession Trainer: |rBlacksmithing (65)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2840,|cFFFFD200Profession Trainer: |rEnchanting (15)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2842,|cFFFFD200Profession Trainer: |rEnchanting (40)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2844,|cFFFFD200Profession Trainer: |rEngineering (50)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2845,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2846,|cFFFFD200Profession Trainer: |rEnchanting (50)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2847,|cFFFFD200Profession Trainer: |rTailoring (30)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2848,|cFFFFD200Profession Trainer: |rTailoring (30)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2849,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2850,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2851,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2853,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2854,|cFFFFD200Vendor: |rMillie Gregorian|n|cFFFFD200Zone: |rTirisfal Glades|n|cFFFFD200Zone: |rRescue Koltira|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rRanik|n|cFFFFD200Zone: |rNorthern Barrens|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2855,|cFFFFD200Profession Trainer: |rEnchanting (60)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2856,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2857,|cFFFFD200Profession Trainer: |rEnchanting (70)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2858,|cFFFFD200Vendor: |rKithas|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rLilly|n|cFFFFD200Zone: |rSilverpine Forest|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2859,|cFFFFD200Profession Trainer: |rEnchanting (80)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2860,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2861,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2862,|cFFFFD200Profession Trainer: |rEnchanting (90)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2863,|cFFFFD200Profession Trainer: |rEnchanting (100)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2864,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2865,|cFFFFD200Profession Trainer: |rBlacksmithing (95)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2866,|cFFFFD200Profession Trainer: |rAlchemy (80)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2867,|cFFFFD200Profession Trainer: |rAlchemy (130)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2868,|cFFFFD200Profession Trainer: |rAlchemy (100)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2869,|cFFFFD200Profession Trainer: |rAlchemy (140)|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2870,|cFFFFD200Profession Trainer: |rEnchanting (120)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2871,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2872,|cFFFFD200Profession Trainer: |rEnchanting (125)|n|cFFFFD200Cost: |r14|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2873,|cFFFFD200Vendor: |rNata Dawnstrider|n|cFFFFD200Zone: |rMulgore|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rZixil|n|cFFFFD200Zone: |rHillsbrad Foothills|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2874,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2875,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2879,|cFFFFD200Drop: |rKalimdor
2880,|cFFFFD200Drop: |rMekgineer Thermaplugg|n|cFFFFD200Zone: |rGnomeregan
2881,|cFFFFD200Quest: |rMoonglow Vest|n|cFFFFD200Zone: |rTeldrassil
2882,|cFFFFD200Profession Trainer: |rEngineering (100)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2883,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes
2885,|cFFFFD200Quest: |rGearing Redridge|n|cFFFFD200Zone: |rDun Morogh
2888,|cFFFFD200Profession Trainer: |rTailoring (40)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2889,|cFFFFD200Profession Trainer: |rTailoring (110)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2890,|cFFFFD200Profession Trainer: |rTailoring (175)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2891,|cFFFFD200Profession Trainer: |rTailoring (160)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2895,|cFFFFD200Profession Trainer: |rBlacksmithing (150)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2896,|cFFFFD200Profession Trainer: |rTailoring (15)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2897,|cFFFFD200Profession Trainer: |rTailoring (140)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2898,|cFFFFD200Profession Trainer: |rTailoring (145)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2899,|cFFFFD200Profession Trainer: |rTailoring (160)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
2900,|cFFFFD200Profession Trainer: |rTailoring (170)|n|cFFFFD200Cost: |r9|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2901,|cFFFFD200Profession Trainer: |rTailoring (175)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2902,|cFFFFD200Profession Trainer: |rTailoring (190)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2903,|cFFFFD200Profession Trainer: |rTailoring (175)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2904,|cFFFFD200Profession Trainer: |rTailoring (180)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2906,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2907,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2908,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2909,|cFFFFD200Vendor: |rJun'ha|n|cFFFFD200Zone: |rArathi Highlands|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2910,|cFFFFD200Vendor: |rXizk Goodstitch|n|cFFFFD200Zone: |rThe Cape of Stranglethorn|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2911,|cFFFFD200Profession Trainer: |rTailoring (185)|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2912,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2913,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2914,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
2915,|cFFFFD200Profession Trainer: |rTailoring (195)|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2916,|cFFFFD200Vendor: |rVizzklick|n|cFFFFD200Zone: |rTanaris|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2917,|cFFFFD200Profession Trainer: |rTailoring (210)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
2918,|cFFFFD200Profession Trainer: |rBlacksmithing (30)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
