ID,QuestTitle_lang,BulletText_lang
65123,Friend of a Friend: Lady Moonberry,
65124,Friend of a Friend: Mikanikos,
65126,Friend of a Friend: The Countess,
65128,Friend of a Friend: Alexandros Mograine,
65129,Friend of a Friend: Hunt-Captain Korayn,
65130,Friend of a Friend: Polemarch Adrestes,
65131,Friend of a Friend: Rendle and Cudgelface,
65132,Friend of a Friend: Choofa,
65134,Friend of a Friend: Cryptkeeper Kassir,
65135,Friend of a Friend: Droman Aliothe,
65136,Friend of a Friend: Grandmaster Vole,
65137,Friend of a Friend: Kleia and Pelagos,
65138,Friend of a Friend: Plague Deviser Marileth,
65140,Friend of a Friend: Sika,
65141,Friend of a Friend: Stonehead,
65142,Portal Play,
65143,Antros,
65152,A Hardened Bond,
65165,Soul Support,
65177,Fruit of the Bloom,
65226,Fleet-Footed and Fastidious,
65230,Bot-any,
65231,Plundered Knowledge,
65232,Annelid-ilation,
65234,Sweet On Them,
65244,Devourable,
65249,The Jailer's Defeat,
65252,Stomp It Now,
65255,Forcing the Cycle,
65256,"Cluck, Cluck, Boom",
65262,Save the Vombata,
65264,Operation: Relocation,
65265,Buried Remnants,
65268,Bzzzzt!,
65269,Obvious Plant,
65325,Motes of Knowledge,
65326,Circle of Strife,
65356,Tracking Quest,
65362,Not of the Body,
65363,Dangerous State,
65364,Super Jiro,
65402,Pattern Recognition,
65403,Puzzling Situation,
65404,Puzzling It Out,
65405,Perplexing Problem,
65406,Connecting It All,
65407,Pattern Recognition,
65408,Pattern Recognition,
65410,Puzzling Situation,
65411,Puzzling Situation,
65412,Puzzling It Out,
65413,Puzzling It Out,
65414,Perplexing Problem,
65415,Perplexing Problem,
65416,Connecting It All,
65417,Connecting It All,
65445,Necessary Resourcing,
65599,Merl,
65735,WANTED: Custos,
65748,You Supply the Effort,
65749,The Necessity Of Equipment,
65841,Stop the Spread,
65889,Lost Relics,
65892,The Sundered Asunder,
65941,Rockcrush,
65994,Djaradin Djustice,
66004,Galgresh,
66042,Patterns Within Patterns,
66070,Brightblade's Bones,
66074,Primal Scythid Queen,
66076,Creature Name,
66117,Clear the Battlefield,
66133,Keys of Loyalty,
66192,Securing the Area: Winterpelt Hollow,
66194,Research 103 - Decaying Conditions,
66200,Walking Digsites,
66203,Wash Over Them,
66220,Lost Relics 2,
66356,Irontree,
66419,Allegiance to One,
66421,The Storm Scar,
66551,The Terrible Three,
66574,A Drop of Trouble,
66576,Land Reclamation,
66588,Swog the Elder,
66614,"Valinor, the Light of Eons",
66615,Nurgash Muckformed,
66616,Oranomonos the Everbranching,
66617,Mortanis,
66618,Mor'geth,
66619,Antros,
66620,Emerald Summons,
66693,Tempting Fate: Castle Nathria,
66694,Tempting Fate: Sanctum of Domination,
66695,Tempting Fate: Sepulcher of the First Ones,
66696,Tempting Fate: Fate of the Shadowlands,
66718,Gnolls Must Die,
66802,Tracking Quest,
66805,Keys of Loyalty,
66808,Tracking Quest,
66833,Marmoni in Distress,
66896,Net Income,
66898,Tracking Quest,
66901,Breaking the World,
66902,Bee-Gone,
66903,Clearing the Vault,
66934,Break the Breaker,
66956,Dragonhunter Igordan,
66960,Klozicc the Ascended,
66970,Ty'foon the Ascended,
66989,Helpful Harvest,
67005,How to Train a Proto-Drake,
67006,Quenching the Flame,
67009,Hornswog Hogwash,
67010,Boiling Over,
67012,When Riverbeasts Fly,
67014,Gorlocs No More-locs,
67015,Forging the Answer,
67024,Smoldering Reinforcement,
67026,Hold the Shrine,
67027,Death's Shadow,
67062,Cascading Conflict,
67113,Excavation Emergency,
67172,Fishing Hole 01 Unlocked,
67173,Thieving Gnolls,
67717,Web-Queen Ashkaz,
67744,Shezra,
69667,Steamgill,
69668,Smogswog the Firebreather,
69837,Sunscale Behemoth,
69838,Amethyzar the Glittering,
69839,Azra's Prized Peony,
69848,Massive Magmashell,
69849,Enraged Steamburst Elemental,
69850,Woolfang,
69851,Ripsaw the Stalker,
69852,Territorial Coastling,
69854,Solethus' Gravestone,
69856,Fulgurb,
69857,Mikrin of the Raging Winds,
69858,Blightfur,
69859,Sandana the Tempest,
69861,Trilvarus Loreweaver,
69864,Forgotten Creation,
69865,Scaleseeker Mezeri,
69866,Phleep,
69868,Broodweaver Araznae,
69871,Malsegan,
69872,"Vakril, the Strongest Tuskarr",
69873,Henlare,
69874,Gorjo the Crab Shackler,
69875,Eldoren the Reborn,
69877,Oshigol,
69878,Ronsak the Decimator,
69879,Spellwrought Snowman,
69880,Riverwalker Tamopo,
69882,Lord Epochbrgl,
69883,Matriarch Remalla,
69885,Gruffy,
69886,Tempestrian,
69891,Lepidoralia the Resplendent,
69892,Grumbletrunk,
69895,Summoned Destroyer,
69913,Towers of Earthen Power,
69916,Famous Frogs,
69924,Towers of Flaming Power,
69927,Bazual,
69928,Liskanoth,
69929,Strunraan,
69930,Basrikron,
69931,Swoop And Grab,
69938,Fishing Frenzy!,
69941,Frozen Victims,
69942,Brackenhide Mysteries,
69949,Extermination,
69951,Bouldron,
69952,Crystalus,
69953,Karantun,
69954,Infernum,
69955,Emblazion,
69956,Grizzlerock,
69959,Gaelzion,
69960,Gravlion,
69961,Frozion,
69962,Corrupted Proto-Dragon,
69963,Ancient Protector,
69964,Craggravated Elemental,
69966,Rokmur,
69967,Lookout Mordren,
69968,Prozela Galeshot,
69969,Voraazka,
69970,Kain Firebrand,
69971,Iceblade Trio,
69972,Zurgaz Corebreaker,
69973,Rouen Icewind,
69974,Pipspark Thundersnap,
69975,Neela Firebane,
69976,Phenran,
69987,The Field of Ferocity Redux: Terror of the Swamp!,
69988,Flashy Rocks,
69990,The Field of Ferocity Redux: Lord of Decay!,
69991,The Field of Ferocity Redux: Foe from the Volcano!,
69993,The Field of Ferocity Redux: Lost in the Dream!,
69994,The Field of Ferocity Redux: Elemental Revenge Round!,
69995,The Field of Ferocity Redux: Master of the Hunt!,
70011,Furry Friends,
70012,Protect the Nets!,
70015,Decay Cleanup,
70016,Calming the Land,
70021,Tale of Tapionnuq,
70024,Tracking Quest,
70035,Ruriq's River Rapids Ride,
70037,Unpowered Tools,
70039,Tracking Quest,
70047,Icy Prisons,
70057,Thieving Tarasek,
70064,For Imbu!,
70066,Reclaiming the Hold,
70067,A Message to the Nokhud,
70068,Cobalt Catastrophe,
70071,Gathering the Magic,
70072,Time-Lost and Found,
70073,Bluefeather Banners,
70074,Plunder the Sundered,
70075,Cataloging the Waking Shores,
70079,Cataloging the Ohn'ahran Plains,
70100,Cataloging the Azure Span,
70110,Cataloging Thaldraszus,
70111,Temple Treasures,
70112,Furbolg Threat,
70146,Highlands Rebuttal,
70149,Hope for the Highlands,
70150,"Many Whelps, Handle It",
70152,Fishing Frenzy!,
70160,Alchemical Thesis Defense,
70172,Mountain Mysteries,
70176,Web Victims,
70196,Pruning the Preserve,
70209,Quacks and Attacks,
70212,Penumbrus,
70213,Harkyn Grymstone,
70224,Fetid Threat,
70246,Tracking,
70248,Tracking,
70270,Tracking,
70271,Tracking,
70272,Tracking,
70273,Tracking,
70275,Overcharged Tesla Coil Looted [DND],
70276,Curious Glyph Tracking,
70278,Tracking,
70287,Tracking,
70290,Tracking,
70296,Tracking,
70310,Tracking,
70311,Tracking,
70312,Tracking,
70313,Tracking,
70314,Tracking,
70353,Tracking,
70369,Blasting the Past,
70372,Tracking,
70382,Dragonrider Racing - Ruby Lifeshrine Loop,
70410,Dragonrider Racing - Flashfrost Flyover,
70412,Dragonrider Racing - Wild Preserve Slalom,
70413,Dragonrider Racing - Emberflow Flight,
70415,Dragonrider Racing - Apex Canopy River Run,
70416,Dragonrider Racing - Uktulut Coaster,
70417,Dragonrider Racing - Wingrest Roundabout,
70418,Dragonrider Racing - Wild Preserve Circuit,
70419,Dragonrider Racing - Sundapple Copse Circuit,
70420,Dragonrider Racing - Fen Flythrough,
70421,Dragonrider Racing - Ravine River Run,
70422,Dragonrider Racing - Emerald Gardens Ascent,
70423,Dragonrider Racing - Maruukai Dash,
70424,Dragonrider Racing - Mirror of the Sky Dash,
70425,Dragonrider Racing - Azure Span Sprint,
70426,Dragonrider Racing - Azure Span Slalom,
70427,Dragonrider Racing - Vakthros Ascent,
70428,Dragonrider Racing - Iskaara Tour,
70429,Dragonrider Racing - Frostland Flyover,
70430,Dragonrider Racing - Archive Ambit,
70431,Dragonrider Racing - Flowing Forest Flight,
70432,Dragonrider Racing - Tyrhold Trial,
70433,Dragonrider Racing - Cliffside Circuit,
70434,Dragonrider Racing - Academy Ascent,
70435,Dragonrider Racing - Garden Gallivant,
70436,Dragonrider Racing - Caverns Criss-Cross,
70439,Wild Arcana,
70440,Dead Eyes,
70442,Banquet Battle,
70502,Clearing the Skies,
70529,Bring Them Home,
70549,Low Hanging Fruit,
70602,History Lesson: War of the Shifting Sands,
70612,Feed Three-Falls,
70622,Resupply Three-Falls,
70623,Clearing the Skies,
70625,Spellforged Creations,
70629,Assaulting the Shore,
70631,Clearing the Skies,
70632,Cataloging the Waking Shores,
70634,Lashed Out,
70636,Ancient Proto-Dragons,
70637,Fishing Hole 01 Nets Unlocked,
70638,Wind Breaker,
70639,Azure Banners,
70646,Pressure Valve,
70648,Firava the Rekindler,
70649,Swab Swog,
70651,Stolen Luggage,
70652,"Take One Down, Pass It Around",
70653,Cold Hard Science,
70654,Are You Kitten Me?,
70655,Leaves from the Vine,
70656,Not Mushroom For Error,
70658,Artifact or Fiction,
70659,Cataloging the Ohn'ahran Plains,
70660,High-Grade Minerals,
70661,Supplies on High,
70662,A Bone to Pickaxe,
70698,Researcher Sneakwing,
70699,Cataloging Thaldraszus,
70712,Dragonrider Racing - River Rapids Route,
70719,Shadeslash Trakken,
70720,Can't Have These,
70750,Aiding the Accord,
70751,Terillod the Devout,
70763,Worldcarver A'tir,
70780,Ohn'ahran Banners,
70782,Canopy Banners,
70783,Skaara,
70823,Tracking Quest,
70824,Tracking Quest,
70825,Tracking Quest,
70826,Tracking Quest,
70827,Tracking Quest,
70934,Salamanther's Embrace,
70947,Treasure-Mad Trambladd,
70979,Magmaton,
70983,O'nank Shorescour,
70984,Surge Breaker,
70986,Private Shikzar,
71140,Two and Two Together,
71145,The Grand Master,
71154,Talon Toss: Shooting 101,
71156,Rebel Concerns,
71160,Depth Charge,
71164,Stolen Bandages,
71166,The Oldest Dragonfly,
71180,You Have to Start Somewhere,
71181,Forgotten Grotto Relics,
71200,Tracking Quest,
71201,Hide and Sneak,
71202,Mini Manafiend Melee,
71204,Tracking Quest,
71205,Hydro Tuskarr,
71206,Eye of the Stormling,
71207,Tracking Quest,
71208,Tracking Quest,
71212,Attackin' the Brackenhide,
71214,Reclaiming The Cascades,
71215,Tracking Quest,
71216,Tracking Quest,
71217,Tracking Quest,
71218,Tracking Quest,
71220,Tracking Quest,
71221,Tracking Quest,
71222,Tracking Quest,
71223,Tracking Quest,
71224,Tracking Quest,
71225,Blown Through Wind: Rhuzast,
72008,Overcoming A Mountain: Krolkoth,
72019,Seeing through the Enemy: Nezascar,
72022,Fishing Frenzy!,
72028,Fishing Frenzy!,
72029,Fishing Frenzy!,
72030,Fishing Frenzy!,
72050,Balgar,
72058,What Hoof We Here: Tarolekk,
72061,Stormcaller Veldra,
72068,Aiding the Accord: A Feast For All,
72089,To Skytop Observatory,
72090,Disrupting the Primalist Plan,
72114,Acrosoth,
72116,Liskron the Dazzling,
72121,The Great Shellkhan,
72126,"Slurpo, the Incredible Snail",
72127,Captain Lancer,
72128,Enkine the Voracious,
72130,Forgotten Gryphon,
72154,Skag the Thrower,
72254,Fisherman Tinnak's Ghost,
72358,Cascade,
72364,Zarizz,
72373,Aiding the Accord: The Hunt is On,
72374,Aiding the Accord: Dragonbane Keep,
72375,Aiding the Accord: The Isles Call,
72439,[DNT] Tracking Quest,
72510,Forbidden Reach 1/1,
72516,Tracking Quest [DNT],
72560,Climbing,
72646,Sparks of Life: The Waking Shores,
72647,Sparks of Life: Ohn'ahran Plains,
72648,Sparks of Life: The Azure Span,
72649,Sparks of Life: Thaldraszus,
72675,Forbidden Reach 1/2,
72677,Forbidden Reach 1/3,
72678,Forbidden Reach 1/4,
72699,Forbidden Reach 1/5,
72783,Crafting Orders,
72891,Forbidden Reach 2/6,
72893,Forbidden Reach 2/5,
72894,Forbidden Reach 2/4,
72895,Forbidden Reach 2/3,
72896,Forbidden Reach 2/2,
72897,Forbidden Reach 2/1,
72898,Forbidden Reach 2/7,
72899,Forbidden Reach 2/8,
72906,[DNT] Storm Pet Battle,
72907,[DNT] Storm Pet Battle Fodder Tracking Quest,
72952,The Scary Vault of Ur,
72953,Zskera Vault: Az,
72954,Zskera Vault: Ix,
72955,Zskera Vault: Kx,
73064,Spellwrought Snowman,
73078,Dragonrider Racing - Stormsunder Crater Circuit,
73079,Dragonrider Racing - Morqut Ascent,
73080,Dragonrider Racing - Aerie Chasm Cruise,
73082,Dragonrider Racing - Southern Reach Route,
73083,Dragonrider Racing - Caldera Coaster,
73084,Dragonrider Racing - Forbidden Reach Rush,
73146,Cutting Wind,
73147,Shifting Ground,
73148,Combustible Vegetation,
73149,Flood Warning,
73221,A Clear State of Mind,
73408,Sniffen 'em Out!,
73696,Tracking Quest,
73698,Rolie Polie Molie,
73699,Tracking Quest,
73700,Tracking Quest,
73702,Tracking Quest,
73864,Tracking Quest,
74292,Deephollow Mysteries,
74296,Forbidden Reach 3/3,
74297,Forbidden Reach 3/1,
74298,Forbidden Reach 3/2,
74299,Forbidden Reach 3/4,
74300,Tectonus,
74301,Forbidden Reach 3/5,
74302,Forbidden Reach 3/6,
74303,Forbidden Reach 3/7,
74304,Forbidden Reach 3/8,
74305,Sir Pinchalot,
74306,Manathema,
74307,Snarfang,
74311,Forbidden Reach 4/1,
74313,Forbidden Reach 4/2,
74315,Forbidden Reach 4/3,
74319,Forbidden Reach 4/4,
74320,Forbidden Reach 4/5,
74321,Gareed,
74322,Faunos,
74323,Forbidden Reach 4/6,
74324,Forbidden Reach 4/7,
74325,Tidesmith Zarviss,
74327,Forbidden Reach 4/8,
74328,Arcantrix,
74329,Kangalo,
74330,Fimbul,
74331,Agni Blazehoof,
74332,Luttrok,
74333,Amephyst,
74336,Vraken the Hunter,
74337,Gahz'raxes,
74338,Ishyra,
74339,Reisa the Drowned,
74340,Duzalgor,
74341,Bonesifter Marwak,
74342,Galakhad,
74343,Grugoth the Hullcrusher,
74344,Lady Shaz'ra,
74345,Veltrax,
74346,Mad-Eye Carrey,
74347,Wyrmslayer Angvardi,
74348,Warden Entrix,
74349,Ookbeard,
74350,Pyrachniss,
74351,Volcanakk,
74352,Whirling Zephyr,
74377,Capsize a Crab,
74378,The Storm's Fury,
74440,Windseeker Avash,
74441,Eaglemaster Niraak,
74444,Forbidden Reach 1/3 C and D,
74445,Forbidden Reach 1/1 C and D,
74448,Overseer Stonetongue,
74449,Overloading Defense Matrix,
74450,Morlash,
74451,Tikarr Frostclaw,
74452,Avalantus,
74453,Shardwing,
74454,Shapemaster Za'lani,
74455,Unstable Arcanogolem,
74456,Motivator Krathos,
74457,Grand Artificer Zeerak,
74458,Srivantor,
74459,Graniteclaw,
74460,Waterpots,
74461,Malgain Rockknell,
74462,Shiobhan Waterborn,
74463,Groffnar,
74464,Lurgan,
74465,Stormcaller Narkena,
74466,Huntmaster Yrgena,
74467,Bloodbeak the Ravenous,
74468,Forbidden Reach 1/2 D and E,
74501,Suffusion Camp: Cinderwind,
74510,Forbidden Reach 2/6,
74784,Forbidden Reach 1/3 (FR),
74792,They're Full of Stars!,
74794,Right Twice a Day,
74835,Enok the Stinky,
74836,A New Vocation,
74837,Paws of Thunder,
74838,Lyver,
74840,Sharp as Flint,
74841,Adinakon,
74871,Sparks of Life: The Forbidden Reach,
74879,Corrosive Counterbalance,
74892,Zaqali Elders,
74945,Guanite Gambit,
74985,Like Moths to a Flame,
74988,If You Can't Take the Heat,
74989,Zealous Defenses,
74990,Roiling Shadow,
74991,We Have Returned,
74992,Fire Resistance Gear,
75022,Vinyeti,
75030,Crystal Catastrophe!,
75058,Spearheading Acquisition,
75060,A Veritable Dumping Ground,
75061,No Mushroom For Ever,
75062,Crystalline Conundrum,
75063,Ambergrease,
75064,Shrooming for a Living,
75067,Rock Viper Roundup,
75071,Sniffing Mice are Nice,
75119,Dragonrider Racing - Crystal Circuit,
75120,Dragonrider Racing - Caldera Cruise,
75121,Dragonrider Racing - Brimstone Scramble,
75122,Dragonrider Racing - Shimmering Slalom,
75123,Dragonrider Racing - Loamm Roamm,
75124,Dragonrider Racing - Sulfur Sprint,
75125,"Every Door, Everywhere, All At Once",
75126,Cataloging Zaralek Cavern,
75128,Slime Ranching,
75151,Redistributing the Remnants,
75155,Shadowflame Snuffer,
75156,Stress Express,
75162,Conjuring Elements,
75200,Deepflayer Slayer,
75222,Shellfire,
75234,Scratch and Sniff,
75257,The War Creche,
75259,Aiding the Accord: Zskera Vaults,
75267,Kob'rok,
75269,Kapraku,
75271,Aquifon,
75274,Goopal,
75276,Spinmarrow,
75280,Suffusion Camp: Frostburn,
75285,Alcanon,
75292,Professor Gastrinax,
75296,General Zskorro,
75298,Underlight Queen,
75305,Sparks of Life: Zaralek Cavern,
75314,Hadexia,
75322,Klakatak,
75326,Brullo the Strong,
75334,Karokta,
75336,Invoq,
75338,Lavermix,
75340,Magtembo,
75342,Kronkapace,
75343,All That Glitter,
75344,Crystal Cracker,
75345,Shell Corporation,
75346,Data Gathering,
75349,Skornak,
75350,Niffen Nabber,
75353,Dinn,
75358,Flowfy,
75360,Subterrax,
75364,Emberdusk,
75366,Viridian King,
75370,Smellincense,
75390,Vertical Anomaly,
75393,Making Scents,
75397,Those Rascally Worms,
75441,Smelly Scramble,
75450,Seismic Ceremony,
75451,Imperfect Balance,
75454,Mortar Warfare,
75455,Conspiracy of Flames,
75459,Brand New Digs,
75461,Magmaclaw Matriarch,
75471,Crystalline Survey,
75476,Colossian,
75478,Hungry Hungry Hydra,
75494,Strike the Colors,
75511,Tracking Quest,
75516,Successful Interventions,
75517,Sneak and Sniff,
75576,Grim Guzzler Invasion!,
75611,Glimmerfish Before It's Gone,
75612,Cascades Calling,
75619,Thieving Critters,
75620,Liars in Light,
75621,Element Whispers,
75624,The Champion's Challenge,
75660,Ending Their Watch,
75661,Curative Crystalline Collection,
75663,Restless Torment,
75664,Discordant Crystals,
75665,A Worthy Ally: Loamm Niffen,
75680,To a Land Down Under,
75705,Monument Maintenance,
75750,Are They Not Beautiful?,
75834,Delver Mardei,
75835,Do You Even Train?,
75859,Aiding the Accord: Sniffenseeking,
75860,Aiding the Accord: Researchers Under Fire,
75861,Aiding the Accord: Suffusion Camp,
75996,Your Weight in Gold,
76014,Living Statue,
76015,Heart of Iron,
76016,The Living Drill,
76027,Flapping and Screaming,
76081,Liars of Spirit,
76084,Frostfire Finesse,
76247,Keep the Home Fires Burning,
76338,A Better Cabbage Smacker,
76367,Hibernation Heroes,
76506,Dryad Fire Drill,
76518,Root Security,
76519,All The Children,
76520,A Shared Dream,
76522,Reverie Of Battle,
76526,In the Trees,
76549,Dreaming in the Dream,
76550,True Sight,
76551,Treasure Diving,
76558,Base Control,
76559,Our Owllies,
76562,Moat Maintenance,
76586,Spreading The Light,
76587,Research: Centaur of Ohn'ahran Plains,
76588,Defender of the Flame,
76599,Right Between Gyro-Optics - Activate,
76734,Research: Djaradin of Zaralek Cavern,
76739,Research: Niffen of Zaralek Cavern,
76911,Research: Drakonid of Waking Shores,
76988,Sylvan Slalom,
76989,Trashing the Camp,
76990,Portal Panic,
76991,Carpe Diem,
76992,Fickle Judgment,
76993,Turtle Power,
77156,Botanical Redistribution,
77159,No Mushroom for Error,
77209,Seed Legacy,
77251,Shaping the Dreamsurge,
77254,Aiding the Accord: Time Rift,
77362,Research: Drakonid of Forbidden Reach,
77424,Research: Dracthyr of Forbidden Reach,
77570,"Nuoberon, the Wild Dream of a Child",
77615,Tracking Quest,
77714,Nature Sealed,
77715,Bubble Rescue,
77754,Pyromania Problems,
77755,Breaking Down the Camp,
77756,Flight of the Dragons,
77757,Terror in Haven,
77761,Documenting a Dream,
77765,Documenting a Dream,
77867,Moruud,
77878,Envoy of Winter,
77976,Aiding the Accord: Dreamsurge,
77982,Greedy Gessie,
78015,Firebrand Fystia,
78033,Magical Bloom,
78097,Sparks of Life: Emerald Dream,
78170,Nurturing Ageless Seeds,
78172,Mysterious Seeds,
78177,To Gilneas,
78178,To Gilneas,
78180,A Crusade of Red,
78181,Aderic's Retort,
78182,Knee-High,
78183,Scarlet Blood,
78215,Rooted in Danger,
78370,Claws for Concern,
78434,Dragonrider Racing - Ysera Invitational,
78435,Dragonrider Racing - Smoldering Sprint,
78436,Dragonrider Racing - Viridescent Venture,
78437,Dragonrider Racing - Shoreline Switchback,
78438,Dragonrider Racing - Canopy Concours,
78439,Dragonrider Racing - Emerald Amble,
78444,A Worthy Ally: Dream Wardens,
78446,Aiding the Accord: Superbloom,
78447,Aiding the Accord: Emerald Bounty,
78452,Reinforcements - Activate,
78457,Stones of Dornogal,
78458,Havrest Havoc - Activator,
78466,Shadows of Flavor - Activate,
78472,Glow In The Dark - Activate,
78590,Cutting Edge,
78596,Summons to Lord Greymane,
78597,Clandestine Movements,
78607,To Mereldar,
78613,The Bastion of Hallowfall,
78616,Technoscrying: The Mysteries of the Concord Observatory,
78618,Fungal Frenzy,
78620,Crossroads of Twilight,
78621,The Shadow Rising,
78624,A Candle in the Dark,
78627,The Final Front,
78628,Trapdoor Sprung,
78629,Running on Reserves,
78630,The Rise of the Reckoning,
78643,Fair Skies and Strong Winds,
78645,Excavation: Buried in the Riverbed,
78649,Excavation: Something Big Beneath the Riverbed,
78657,The Midnight Sentry,
78661,Excavation: Treasures in the Cliffside,
78662,Excavation: A Cliffside Full of Caches,
78663,Excavation: Scattered Around the Tower,
78739,Excavation: The Trove in the Tower,
78820,Technoscrying: The Mysteries of Igira's Watch,
78821,Blooming Dreamseeds,
78861,Aiding the Accord,
78890,Emerald Frenzy,
78894,Infinite Growth,
78931,Technoscrying: The Mysteries of Dragonskull Island,
78974,Beetle-Minded,
78995,Truffle Shuffle,
79082,The Superbloom,
79089,Consecrated Cleanup,
79116,Spider Optics,
79151,An Orphan's Request,
79152,Gutting the Pool,
79153,Vae Victis,
79154,A Final Goodbye,
79165,A Moment to Rest,
79166,Lost Pieces,
79167,Crowdsourcing,
79168,Light's Gambit,
79197,Surface Bound,
79200,Who am I?,
79201,The Analysis Interface,
79202,Rock Beats Rock,
79203,Authorization: Negated,
79204,Whoever You Want to Be,
79232,Those Who Fell,
79246,Captain's Orders: Coffer Collector,
79249,Captain's Orders: Kill Haul,
79254,Everspout,
79257,Grotto Grievances,
79295,Hose 'Em Down - Activate,
79315,Lord Harlbrand,
79316,Malfunctioning Harvester,
79317,Morkus Grimlock,
79318,Narla Thunderhoof,
79319,Frenzied Owlbeast,
79320,Gorthak Grimtusk,
79321,The Catalyst's Gift,
79328,Embassies and Envoys,
79329,Glowing Harvest,
79333,The Fleet Arrives,
79344,Urban Odyssey,
79379,"Captain's Orders: No Prey, No Pay",
79380,Bog Beast Banishment,
79381,Captain's Orders: X Marks the Spot,
79382,Captain's Orders: Plunderstudy,
79383,Web of Manipulation - Activate,
79462,[DNT] Renown Reward 001,
79464,[DNT] Renown Reward 002,
79465,[DNT] Renown Reward 003,
79466,[DNT] Renown Reward 004,
79469,Lurking Below,
79470,Waters of War,
79471,Bleak Sand,
79667,It's Elementary,
79669,I Take Candle!,
79673,Spider Danger!,
79722,Gutter Work,
79958,"Worm Sign, Sealed, Delivered",
79959,Wormcraft Rumble,
79960,Taking it To Go,
79965,Learn the Ropes or Walk the Plank,
80005,Crab Grab - Activate,
80006,Ixlorb the Weaver,
80009,The Taskmaker,
80010,Murkshade,
80049,The Flame Still Burns,
80081,Captain's Orders: Flood and Plunder,
80110,Daily Doubloons,
80175,The Last Mage,
80176,Arcane Trickles,
80177,Arcane Experiments,
80178,A Murder Most Foul,
80179,Finding Justice,
80208,Digging into Trouble,
80295,"Rocks, Water and Elemental Fodder",
80320,Aid the Klaxxi,
80323,Foggy Faceoff,
80385,Last Hurrah: Dragon Isles,
80386,Last Hurrah: Zaralek Caverns and Time Rifts,
80388,Last Hurrah: Emerald Dream,
80389,Last Hurrah,
80394,Along for the Ride,
80395,Elemental Excavation,
80409,Polarized,
80412,Fending off Darkness,
80426,Aid the Shado-Pan,
80427,Aid the Golden Lotus,
80429,Aid the August Celestials,
80430,Aid the August Celestials,
80431,Aid the August Celestials,
80433,Aid the August Celestials,
80438,Aid the Horde,
80439,Aid the Alliance,
80441,Aid the Order of the Cloud Serpent,
80442,Aid the Sunreavers Onslaught,
80443,Aid the Kirin Tor Offensive,
80444,Aid the Anglers,
80457,Serving the Queen,
80573,Dropping Eaves: Spoils of War,
80592,Forge a Pact,
80670,Eyes of the Weaver,
80671,Blade of the General,
80672,Hand of the Vizier,
80674,Creature Name,
80675,Creature Name,
81465,Artifacts Galore,
81470,Dropping Eaves: Thieving Weave,
81471,Dropping Eaves: Saving the Past,
81472,Information Control: Ansurek's Truth,
81473,Information Control: The Right Side of History,
81475,Breaking the Phalanx: Royal Appointee,
81476,Bounty: Chitinous Goliath,
81477,Armaments: Weaponry,
81478,Relics of War: The Ruptured Lake,
81479,Requisitions: Umbrashrooms,
81480,Wild Reagents: Maddening Deep,
81481,Sabotage: Transformatory Vessels,
81482,Testing Formulae: Gelatinous Unguent,
81483,Infiltration: Production Blocker,
81484,Wet Work: Death of a Salesman,
81487,Breaking the Phalanx: Threadblades,
81488,Breaking the Phalanx: Schismatic Sages,
81489,Bounty: Zorikal the Patron,
81490,Bounty: Balaxir the Bully,
81491,Armaments: Arbalests,
81492,Armaments: Smithing Tools,
81493,Relics of War: The Salien Gutter Conflict,
81494,Relics of War: Rak-Zakaz,
81495,Requisitions: Brightblooms,
81496,Requisitions: Fangpetals,
81497,Wild Reagents: Salien Gutters,
81498,Wild Reagents: Twitching Gorge,
81499,Information Control: Ascended Intrigue,
81500,Wet Work: Step Into Their Parlor,
81501,Testing Formulae: Roiling Elixir,
81502,Testing Formulae: Malodorous Philter,
81503,Infiltration: Terror Made Manifest,
81504,Infiltration: Hidden Figures,
81505,Sabotage: Venomancers,
81506,Sabotage: Alchemical Instruments,
81510,Ship It!,
81512,Props and Incense,
81555,Wet Work: Tithe to Kill,
81568,Release the Beasts,
81614,"One Fin, Two Fin, Pearlfin, Dead Fin",
81615,Wick Points,
81620,Recovery Job,
81621,Tunnels Be Gone!,
81622,Bells of the Light,
81624,"Orta, the Broken Mountain",
81630,Activation Protocol,
81639,Honey Thieving Nerubians,
81647,Special Assignment: Titanic Resurgence,
81649,Special Assignment: Titanic Resurgence,
81650,Special Assignment: Titanic Resurgence,
81653,"Shurrai, Atrocity of the Undersea",
81656,Nothing to Waste,
81670,Shattered Silk,
81675,Water the Sheep,
81690,The Light at the End of the Tunnel,
81691,Special Assignment: Shadows Below,
81692,The Flame Within,
81710,Mead for the Catalog,
81711,Creature Name,
81748,Aid the Sunreavers Onslaught,
81749,Aid the Kirin Tor Offensive,
81750,Cloud Farming,
81767,Scrounge that Scrap!,
81793,Sparks of War: Isle of Dorn,
81794,Sparks of War: The Ringing Deeps,
81795,Sparks of War: Hallowfall,
81796,Sparks of War: Azj-Kahet,
81799,Skyrider Racing - Dornogal Drift,
81802,Skyrider Racing - Storm's Watch Survey,
81803,Skyrider Racing - Basin Bypass,
81804,Skyrider Racing - The Wold Ways,
81805,Skyrider Racing - Thunderhead Trail,
81806,Skyrider Racing - Orecreg's Doglegs,
81807,Skyrider Racing - Earthenworks Weave,
81808,Skyrider Racing - Ringing Deeps Ramble,
81810,Skyrider Racing - Chittering Concourse,
81811,Skyrider Racing - Cataract River Cruise,
