ID,Description_lang
281949,
281954,
281955,
281956,Drogbar Idol destroyed
281961,Kill a Blackswell Obliterator
281962,
281963,Kill a Murkwater Behemoth
281964,Kill a Sleetwind Skrog
281999,
282011,
282012,
282013,
282014,
282015,
282018,
282019,
282020,
282021,
282022,
282024,Brimstone Destroyer Core mined
282025,Brimstone Destroyer Core mined
282026,Brimstone Destroyer Core mined
282036,Treasure found.
282059,
282066,
282067,
282069,Felwort gathered
282074,Gilneas Brigade worgen slain
282075,Gilneas Brigade captain slain
282076,Foxflower Cluster gathered
282085,
282086,
282087,
282088,
282089,
282092,
282094,
282095,Skin the Felhide Gargantuan
282098,
282100,
282102,
282103,
282120,
282125,Migrating Highmountain Salmon speared
282131,Queensguard troops slain
282132,Queensguard captain slain
282138,
282139,
282140,
282141,
282144,
282145,
282146,
282147,
282148,
282149,
282150,
282151,
282152,
282153,Enormous Sea Crabs Buoyed
282154,
282155,
282156,
282157,
282158,
282159,
282160,
282162,
282163,
282164,Aethril Cluster gathered
282165,
282166,
282167,
282168,
282169,Dreamleaf Cluster gathered
282170,
282171,
282172,
282173,Dreamleaf Bloom gathered
282175,Fjarnskaggl Cluster gathered
282177,
282178,
282179,
282180,
282181,Starlight Rose Cluster gathered
282182,
282183,
282184,
282185,
282188,Reinforce Stonehoof Watch defenses
282189,
282190,
282203,
282204,
282205,
282206,
282207,
282208,
282209,
282210,
282215,
282216,
282217,
282219,
282221,
282223,
282224,
282227,
282228,
282229,
282230,
282231,
282233,
282234,
282235,
282236,
282237,
282238,
282240,
282241,
282242,
282243,
282244,
282245,
282247,
282253,Felsworn Slain
282256,Lieutenant Slain
282257,Captain Slain
282330,
282331,
282332,
282344,Progress Bar Completed
282345,Progress Bar
282346,
282347,Reclaim the Skyhorn
282349,
282350,Gilneas Brigade worgen slain
282351,Gilneas Brigade captain slain
282352,Queensguard troops slain
282353,Queensguard captain slain
282371,
282372,
282373,
282374,
282377,
282378,
282379,
282380,
282381,
282382,
282383,
282384,
282385,
282386,
282387,
282388,
282403,
282404,
282405,
282406,
282407,
282408,
282409,
282432,Brimstone Destroyer Core mined
282433,Brimstone Destroyer Core mined
282434,Brimstone Destroyer Core mined
282435,Brimstone Destroyer Core mined
282436,Brimstone Destroyer Core mined
282437,Brimstone Destroyer Core mined
282438,Brimstone Destroyer Core mined
282439,Brimstone Destroyer Core mined
282440,Brimstone Destroyer Core mined
282441,Brimstone Destroyer Core mined
282442,Brimstone Destroyer Core mined
282443,Brimstone Destroyer Core mined
282444,
282445,
282446,
282447,
282450,
282451,
282452,
282453,
282454,
282455,
282456,
282457,
282458,
282459,
282461,Fel Spreader destroyed
282462,Portal Stabilizer destroyed
282463,Unstable Legion Portal disabled
282464,Felshard shattered
282465,Trap disabled
282466,
282467,Felwort gathered
282468,Felwort gathered
282469,Felwort gathered
282470,Felwort gathered
282471,Felwort gathered
282472,Felwort gathered
282473,Felwort gathered
282474,Felwort gathered
282475,Felwort gathered
282476,Felwort gathered
282477,Felwort gathered
282478,Felwort gathered
282479,Felwort gathered
282480,Felwort gathered
282481,
282482,
282483,
282484,
282485,
282486,
282487,
282488,
282489,
282490,
282491,
282492,
282493,
282494,
282495,
282496,
282498,Foxflower Cluster gathered
282499,Aethril Cluster gathered
282500,Dreamleaf Cluster gathered
282501,Fjarnskaggl Cluster gathered
282502,Starlight Rose Cluster gathered
282503,
282504,
282505,
282506,
282507,
282508,
282509,
282510,
282511,
282512,
282515,
282517,Skin the Felhide Gargantuan
282518,Skin the Felhide Gargantuan
282519,Skin the Felhide Gargantuan
282520,Skin the Felhide Gargantuan
282521,Skin the Felhide Gargantuan
282522,Skin the Felhide Gargantuan
282523,Skin the Felhide Gargantuan
282524,Skin the Felhide Gargantuan
282525,Skin the Felhide Gargantuan
282526,Skin the Felhide Gargantuan
282527,Skin the Felhide Gargantuan
282528,Skin the Felhide Gargantuan
282529,Skin the Felhide Gargantuan
282530,Skin the Felhide Gargantuan
282537,
282551,
282552,
282553,
282554,
282555,
282556,
282557,
282558,
282559,
282560,
282564,
282565,
282566,
282567,
282568,
282569,
282570,
282571,
282572,
282583,
282584,
282590,Demons slain
282591,Defeat Rocko
282597,Hexxing Fetish destroyed
282598,
282599,
282600,
282601,
282602,
282603,
282604,
282605,
282606,
282607,
282608,
282609,
282610,
282611,
282612,
282613,
282614,
282615,
282616,
282617,
282618,
282619,
282620,
282621,
282622,
282623,
282624,
282625,
282626,
282627,
282628,
282629,
282630,
282631,
282632,
282633,
282634,
282635,
282636,
282637,
282638,
282639,
282640,
282641,
282642,
282643,
282644,
282645,
282652,Ala'washte slain
282653,Olokk the Shipbreaker slain
282658,Defeat Odrogg
282662,
282663,Harpy Egg destroyed
282664,
282671,Shipwreck Supplies recovered
282672,
282674,
282675,
282678,Defilia slain
282679,Mawat'aki slain.
282683,Outrider Trio slain
282692,
282696,
282697,Tufferfish collected
282698,
282699,Greater Slimeweed eaten
282703,Ormagrogg slain.
282707,Defend Thunder Totem.
282708,
282709,
282710,Clackbrine Clean-up
282711,
282712,
282713,
282717,Wounded Highmountain Protector healed
282719,
282723,
282724,
282725,
282726,
282744,Explore the Vault
282745,
282746,
282747,
282748,
282749,
282752,
282758,
282775,Defeat the Hungry Icefang
282780,Complete a Hunting Challenge
282781,Mushan slain - Nesingwary's Challenge   OR
282782,Stallions slain - Lasan's Challenge
282813,Cursed wildlife slain
282817,Vilewing harpy slain
282818,Hexxing Fetish destroyed
282845,
282878,Oubdob da Smasher slain.
282879,Skullhat slain.
282880,
282881,Gurbog da Basher slain.
282882,Ram'Pag slain.
282885,Shara Felbreath slain.
282886,"Mellok, Son of Torok slain."
282887,Tenpak Flametotem slain.
282889,Arru defeated
282891,Hartli the Snatcher slain.
282892,
282893,Abesha slain.
282894,
282895,Mynta Talonscreech slain.
282896,Barax the Mauler slain.
282898,Flamescale slain.
282899,Crab Rider Grmlrml slain.
282900,Luggut the Eggeater slain.
282901,Bodash the Hoarder slain.
282902,Mrrklr slain.
282903,
282905,Dargok Thunderuin slain.
282907,"""Sure-Shot"" Arnie slain."
282908,Ryael Dawndrifter slain.
282910,Puck slain.
282914,Zenobia slain.
282916,
282957,Stop the Thistleleaf Bully
282964,Understone Lasher slain
282965,Dargrul the Underking slain
282972,Defeat Xorvasc
282973,Defeat The Maw
282974,Put Out the Forest Fire
282979,Ultanok slain
282980,Dargrul the Underking slain
282981,Kraxa slain
282982,Dargrul the Underking slain
282983,Ragoul slain
282984,Dargrul the Underking slain
282985,Dargrul the Underking slain
283000,Crack the Egg
283006,Defeat Splints Jr.
283031,"Defeat Aulier, Master of Pets"
283032,Clear Timeworn Strand of the naga invaders and slay Players
283033,
283034,
283036,
283051,Defeat the Catacomb Pests
283079,Helya's forces disrupted.
283080,
283081,
283082,
283083,
283084,
283085,
283086,
283087,
283089,Mightstone challenger defeated
283095,Disrupt the Inkbinders
283096,
283097,
283098,
283099,
283109,Defend the Gates of Valor.
283110,
283111,
283112,
283113,
283114,
283115,Defeat the Manafiends
283116,
283117,
283134,Defeat Andurs
283135,Defeat Rydyr
283141,Challengers defeated
283147,
283148,
283149,
283163,Defeat Trapper Jarrun
283175,Defeat Envoy of the Hunt
283180,Drekirjar slain
283184,
283185,Begin the Assault on Hrydshal
283186,God-King's Minions
283187,Return to Hrydshal Overlook
283192,
283196,Burn Harpy Nests
283198,Break Harpy Eggs
283204,Acolyte of Elothir saved
283207,Defeat the Ominitron Defense System
283211,Black Rook forces thwarted
283212,Destroy Weapons
283213,
283214,
283215,
283216,
283217,
283218,
283219,
283220,
283221,
283222,
283223,
283224,
283229,
283231,
283236,
283239,
283247,Lunarwing saved
283269,Temple attacker slain
283270,
283279,
283280,
283281,
283294,Thistleleaf sprite slain
283295,Defeat Varenne
283296,Stoneblood Harpy slain
283299,
283300,
283302,
283305,Free Moonclaw druids
283306,Nightmare Totem Destroyed
283319,
283325,
283356,
283357,Purge the Helmouth.
283358,
283359,Kvaldir ship stolen
283365,Break the kvaldir forces.
283366,
283367,
283368,
283369,
283376,Vintner Liastrin slain
283378,Barrels of Arcane-aged Wine smashed
283379,Grand Vintner Valiana slain
283380,Haunted Vines burned
283381,Defeat the Felsoul Seer
283390,Assault the Ley-Ruins of Zarkhenar
283391,Minus mob killed
283392,Lieutenant mob killed
283393,Standard mob killed
283394,Boss mob killed
283396,Disrupt the Hatecoil Warcamp
283397,Normal Mobs killed
283398,Heavy Mob Killed
283399,Giant Mob Killed
283401,Steal Trident
283402,
283403,Minus Mob Killed
283413,Makrura slain
283414,"Queen's Reprisal Sailor ""released"""
283418,Defend against the Hatecoil
283419,
283420,
283421,
283422,
283425,Kill Enemies in the Black Rook Hold Arena
283427,
283436,Conquer Beasts or Slay Enemies
283437,
283447,Lead the fight against the Legion
283448,Minus-Mobs
283449,Regular Mobs
283450,Large Mobs
283453,Impmother Fecunda
283464,Cleanse the Nightmare
283479,Defeat Stitches Jr. Jr.
283480,Defeat Blottis
283481,Defeat Lil'idan
283482,
283483,
283484,
283485,
283487,
283488,Defeat Chromadon
283498,Gilneas Brigade worgen slain
283499,Gilneas Brigade captain slain
283500,Prepared Mana Dust kicked
283502,Ley Elixir consumed
283509,
283516,
283517,Corrupted Plantlife slain
283518,
283519,Wormtalon Harpy slain
283520,
283523,Ley Siphon Broken
283524,Darkfiend Invaders slain
283529,
283530,
283532,Black Rook Falcons marked
283537,Black Rook enemies slain
283551,Bradensbrook Ewe returned
283553,Charge Farodin's Lodestone
283554,
283555,
283556,
283557,
283558,
283559,
283572,
283573,
283574,
283576,
283577,
283578,
283579,Feltotem tribesman slain
283584,Nightmare Repelled
283585,
283586,
283587,Nightmare Creep dissolved
283597,Fal'dorei killed
283598,Webbed victims freed
283600,
283601,Citizen Released
283604,Leyline Spiderlings collected
283614,
283615,Nightmare Attacker slain
283616,
283620,
283623,
283624,
283625,Cove Skrog slain
283636,Kill Elderhorns
283638,
283639,
283648,
283649,
283666,Nightwatcher Rallied
283667,
283668,
283669,Kill Dudes
283673,Attack on Felsoul Hold
283674,Normal Kill
283675,Large Kill
283676,Boss Kill
283680,Mana-Starved Whelpling revived
283681,Withered slain
283684,
283685,
283690,
283691,Poisoned Mushrooms destroyed
283692,
283697,Small Kill
283706,Collect Pelts
283707,
283708,
283712,Sylvan Owl saved
283713,Cragtalon Harpy slain
283714,
283759,Bloodspike Needler stopped
283763,Defeat the Murlocs
283771,Defeat Vinu
283775,Murkwater Naga slain
283776,Murkwater Standard burned
283786,Sinister Shriekers shot down
283789,Defeat the Scavenging Critters
283795,Defeat the Nightwatcher Merayl
283802,Felblaze Portals destroyed
283809,Defeat or Capture a Felspider
283819,
283820,
283829,Shackled Nightfallen freed
283837,Blarg
283841,Ravenous Stormwing Whelp fed
283842,Leyworm Tunnels covered
283843,
283845,Demons slain
283846,
283847,
283857,
283863,Transponder Charged
283864,Charge Level
283870,Greywatch slain
283871,Dread-Rider forsaken slain
283876,
283889,Capture or Defeat a Shimmering Aquafly
283901,Rimescale naga slain
283922,Inactive Construct sabotaged
283923,Leodrath's Allies slain
283924,Leodrath Defeated
283951,Arthfael slain
283952,Odyn defeated
283953,Earlnoc the Beastbreaker slain
283954,Odyn defeated
283956,Illidari Freed
283958,Illidari Run
283959,Volynd Stormbringer slain
283960,Odyn defeated
283961,Storm Dragon Eggs recovered
283962,Odyn defeated
283963,Book of Exalted Deeds claimed
283964,Odyn defeated
283966,Legion Camp demons slain
283998,Captain Hring slain
283999,Soultrapper Mevra slain
284000,Reaver Jdorn slain
284002,
284110,Feltotem vanquished
284111,
284113,Trap disabled
284114,
284116,Azure Whelplings Freed
284117,Legion Jailer Slain
284122,Manastalker Tendrils collected
284123,Felsurge Spider Eggs collected
284175,Eredar at Soul Engine: Apocalypse slain
284176,Dimensional Anchors destroyed
284179,Attack the Legion in Upper Faronaar
284180,
284181,
284182,
284183,
284200,Cull the Squallhunters
284205,
284206,
284207,
284208,
284209,
284226,Defeat Amalia
284341,A Study of Hexes acquired
284346,Healing with Arcana acquired
284347,Tash'irel's Edict acquired
284364,Vengeful Souls slain
284365,Lord Tash'irel slain
284473,Arcavellus slain.
284482,Kegs of Spicy Grog Smashed
284483,Dread Pirates Slain
284484,First Mate Oxswain slain
284498,Inquisitor Tivos slain.
284501,Vorthax slain.
284511,Arcanist Shal'iman slain.
284533,Second Mate Cilieth slain
284534,Bilgerat slain
284535,Quartermaster Zolix slain
284611,
284618,Ancient Familiars slain
284619,Timeless Mages slain
284624,Ghost Mages slain
284626,Gom Crabbar slain
284627,Wrath of Azshara slain
284628,Shellmaw slain
284629,Wrath of Azshara slain
284630,Mythana defeated
284644,Prisoners freed
284647,Jaggen-Ra
284648,Wrath of Azshara slain
284650,Bottles of Arcwine Delivered to Deline
284673,Rage Rot defeated
284674,Kudzilla defeated
284675,Revive Preservers
284676,Defeat Bears
284680,Dread Captain Thedon
284681,Wrath of Azshara slain
284702,Massive Azsunian Pearls claimed
284703,Wrath of Azshara slain
284710,Soulfiend Tagerma slain
284711,Helya defeated.
284722,Ataxius slain
284723,Advisor Melandrus slain
284724,Velimar slain
284725,Advisor Melandrus slain
284731,
284732,Plaguemaw slain
284733,Helya defeated.
284734,Duskwatch Weaponry recovered
284735,Advisor Melandrus slain
284740,Cultivated Manabloom gathered
284741,Advisor Melandrus slain
284742,Arcanist Malrodi slain
284743,Advisor Melandrus slain
284744,
284751,Shroudseeker slain
284752,Helya defeated.
284766,
284767,
284768,
284769,
284770,
284781,
284805,Defeat Humongris
284806,
284819,Shadescale Flyeaters collected
284838,
284841,
284850,Tattered Silkwings slain
284851,
284856,Speak with Vintner Iltheux
284857,Unfortified Arcwine produced
284897,Complete the startup sequence
284898,Cordana defeated
284899,Energy transfer complete
284900,Cordana defeated
284901,Moonblades collected
284902,Cordana defeated
284903,Defeat the Dark Hunter
284904,Cordana defeated
284905,Construct defeated
284906,Cordana defeated
284907,
284915,
284921,Stack of Letters
284923,
284924,
284945,Hide at the Rendezvous location
284946,Follow the Nightborne Spy
284953,Kill Lieutenant Piet
284954,Nightborne Wretches fed
284971,Obtain Arcwine from Ciele
285000,
285020,Mortiferous slain
285021,Valakar the Thirsty slain
285024,Fjordun slain
285028,Stormfeather slain
285034,The Whisperer slain
285035,Immolian slain
285037,Arcanor Prime slain
285041,Marblub the Massive slain
285053,
285056,Chief Treasurer Jabrill slain
285058,
285072,Deepclaw slain
285078,Queensguard troops slain
285079,Queensguard captain slain
285089,
285092,
285102,Cleanse Dreadroot
285103,
285104,
285105,
285106,Trapped Shoresnipe freed
285107,Bloodflower destroyed
285108,Gilneas Brigade worgen slain
285109,Gilneas Brigade captain slain
285110,Queensguard troops slain
285111,Queensguard captain slain
285169,Ley Line Energy Collected
285171,Owlbeast slain
285172,
285173,Sister of the Moon freed
285175,Scouting Complete
285176,Item Found
285177,Enigma Solved
285178,Danger Survived
285179,Target Hit
285185,
285186,Moist Grizzleberries destroyed
285187,
285188,Nightmare Blob destroyed
285189,
285191,Cleanse Dreadroot
285192,
285193,
285194,
285196,Bloodflower destroyed
285220,
285221,
285222,
285223,
285254,Brogozog slain.
285255,Infernal Lord slain.
285256,Doomlord Kazrok slain.
285257,Syphonus slain.
285258,Captain Volo'ren slain.
285259,Warbringer Mox'na slain.
285260,Normantis the Deposed slain.
