ID,Failure_description_lang
31238,
31239,
31240,
31241,
31242,
31243,
31244,Requires a Power Core.
31249,
31251,
31264,
31265,
31266,
31267,
31268,
31269,
31270,
31271,
31272,
31276,
31295,
31303,
31310,
31311,
31329,
31350,
31351,
31352,
31353,
31390,
31391,
31392,
31393,
31394,
31395,
31396,
31397,
31398,
31399,
31400,
31401,
31402,
31403,
31404,
31405,
31407,
31408,
31409,
31410,
31412,
31413,
31414,
31416,
31417,
31421,
31427,
31429,
31430,
31450,
31456,
31460,
31461,
31462,
31463,
31466,
31468,
31469,
31473,
31474,
31475,
31476,
31477,
31478,
31479,
31480,
31482,
31483,
31484,
31486,
31492,
31500,Highmaul Raid Available
31501,Blackrock Foundry Raid Available
31504,Requires Warlock
31506,
31525,Requires Horde
31526,Requires Alliance
31529,Requires 700 skill in Engineering.
31539,
31540,
31542,Requires 700 skill in Engineering.
31725,
31726,
31731,
31732,
31987,
32031,
32032,
32056,
32076,
32113,
32114,
32116,
32141,
32144,
32149,
32157,
32161,
32162,
32177,
32181,
32182,
32194,
32197,
32198,
32199,
32226,
32261,
32262,
32270,
32300,
32301,
32304,
32305,
32335,
32338,
32353,"Cast Toggle Spell 180124 to turn off, 180125 to turn on"
32374,
32394,
32397,
32400,
32401,
32419,
32426,
32434,
32438,
32439,
32440,
32441,
32442,
32445,
32506,
32509,
32526,
32540,
32542,
32551,
32554,
32640,
32642,
32643,
32644,
32645,
32646,
32668,
32669,
32683,
32695,
32706,Must have learned Greater Truesteel Essence.
32707,Must have learned Greater Steelforged Essence.
32708,Must have learned Greater Hexweave Essence.
32709,Must have learned Greater Burnished Essence.
32710,Must have learned Greater Taladite Amplifier.
32711,Must have learned Ensorcelled Tarot.
32712,Must have learned Greater Ensorcelled Tarot.
32713,Must have learned Weapon Crystal.
32714,Must have learned Greater Weapon Crystal.
32715,Must have learned Linkgrease Locksprocket.
32716,Must have learned Morden's Magnificent Contraption.
32717,Must have learned True Iron Trigger.
32718,Must have learned Blackrock Rifling.
32763,
32842,
32863,
32865,
32870,
32872,
32875,
32884,
32902,
32949,
32952,
32956,
33017,
33034,
33048,
33051,Requires a Unprocessed Infernal Core.
33056,
33077,
33081,
33087,
33091,
33093,
33100,Requires a Felforged Cudgel.
33124,
33127,
33131,
33136,
33141,
33142,
33148,
33151,
33153,
33160,
33165,
33173,
33174,
33176,
33189,
33190,
33194,
33197,
33198,
33200,
33201,
33202,
33214,
33242,
33244,
33246,
33259,
33267,
33272,
33275,
33285,
33293,
33295,
33299,
33300,
33301,
33302,
33305,
33310,
33311,
33312,
33314,
33323,
33328,
33352,
33368,
33370,
33374,
33381,
33384,
33405,
33406,
33407,
33408,
33417,
33420,
33427,
33466,
33467,
33468,
33469,
33475,
33476,
33486,
33503,
33516,
33520,
33522,
33523,
33524,
33550,
33551,
33557,
33558,
33559,
33560,
33561,
33562,
33563,
33564,
33565,
33566,
33567,
33568,
33569,
33570,
33571,
33572,
33573,
33574,
33575,
33576,
33577,
33578,
33579,
33580,
33581,
33582,
33583,
33584,
33585,
33586,
33587,
33588,
33589,
33590,
33591,
33592,
33593,
33594,
33595,
33596,
33597,
33598,
33599,
33600,
33601,
33602,
33603,
33604,
33605,
33606,
33607,
33611,
33612,
33613,
33614,
33615,
33616,
33617,
33618,
33619,
33620,
33621,
33622,
33623,
33624,
33625,
33629,
33630,
33631,
33632,
33633,
33634,
33635,
33636,
33637,
33638,
33639,
33640,
33641,
33642,
33643,
33644,
33645,
33646,
33647,"Requires Blueprint, last seen in Ironmonger's Hold."
33648,
33649,
33650,
33651,
33652,
33653,
33657,
33658,
33659,
33660,
33661,
33662,
33663,
33664,
33665,
33666,
33667,
33668,
33669,
33670,
33671,
33672,
33673,
33674,
33675,
33676,
33677,
33678,
33679,
33680,
33681,
33682,
33683,
33684,
33685,
33686,
33687,
33688,
33689,
33690,
33691,
33692,
33693,
33694,
33695,
33696,
33697,
33698,
33699,
33700,
33701,
33702,
33703,
33704,
33705,
33706,
33707,
33708,
33709,
33710,
33711,
33712,
33713,
33714,
33715,
33716,
33717,
33718,
33719,You must be at least level $pcMinLevel to enter Hellfire Citadel on Normal difficulty.
33720,You must be at least level $pcMinLevel to enter Hellfire Citadel on Heroic difficulty.
33721,You must be at least level $pcMinLevel to enter Hellfire Citadel on Mythic difficulty.
33723,
33727,
33728,
33730,
33731,
33734,
33735,
33736,
33737,
33738,
33739,
33740,
33741,
33743,
33744,
33745,
33746,
33747,
33748,
33749,
33750,
33751,
33752,
33753,
33754,
33755,
33756,
33757,
33758,
33759,
33760,
33761,
33762,
33765,
33766,
33767,
33768,
33769,
33770,
33771,
33772,
33773,
33774,
33775,
33788,
33790,
33806,
33807,
33808,
33809,
33810,
33811,
33812,
33813,
33814,
33815,
33816,
33817,
33818,
33819,
33820,
33821,
33822,
33823,
33824,
33825,
33826,
33827,
33828,
33829,
33830,
33831,
33832,
33833,
33834,
33835,
33837,
33838,
33839,
33840,
33841,
33842,
33843,
33844,
33845,
33846,
33847,
33848,
33849,
33850,
33851,
33852,
33853,
33854,
33855,
33856,
33857,
33858,
33859,
33861,
33862,
33863,
33864,
33865,
33868,
33880,
33881,
33887,
33888,
33889,
33890,
33891,
33892,
33893,
33894,
33895,
33896,
33898,
33899,
33900,
33901,
33902,
33903,
33904,
33905,
33906,
33907,
33908,
33909,
33910,
33911,
33912,
33913,
33914,
33917,
33918,
33919,
33920,
33921,
33922,
33923,
33924,
33925,
33926,
33927,
33932,
33933,
33934,
33935,
33936,
33937,
33938,
33939,
33940,
33941,
33942,
33943,
33944,
33945,
33946,
33947,
33948,
33949,
33950,
33951,
33952,
33953,
33954,
33955,
33956,
33957,
33958,
33959,
33974,
33975,
33976,
33977,
33978,
33979,
33981,
33982,
33983,
33984,
33985,
33986,
33987,
33988,
33989,
33990,
33991,
33992,
33993,
33994,
33995,
33996,
33997,
33998,
33999,
34000,
34001,
34002,
34003,
34004,
34005,
34006,
34007,
34008,
34009,
34010,
34011,
34012,
34013,
34014,
34015,
34016,
34017,
34018,
34019,
34020,
34021,
34022,
34023,
34024,
34025,
34026,
34027,
34028,
34029,
34030,
34033,
34046,
34049,
34052,
34053,
34054,
34058,
34059,
34103,
34116,
34128,
34129,
34141,
34149,
34154,
34182,
34185,"Requires Blueprint, last seen in deep water off the coast of Tanaan Jungle."
34186,"Requires Blueprint, last seen atop the Throne of Kil'jaeden."
34189,
34190,
34191,
34192,
34193,
34197,
34198,
34199,
34207,
34208,
34218,
34219,
34238,
34240,
34241,
34243,
34244,
34253,
34254,
34277,
34279,
34280,
34292,
34293,
34294,
34295,
34296,
34298,
34299,
34300,
34301,
34302,
34325,
34328,
34329,
34330,
34333,
34334,
34338,
34342,
34349,
34350,
34351,
34352,
34354,
34355,
34356,
34357,
34358,
34359,
34360,Additional module required. Module last seen in possession of Shadow-Lord Iskar in Hellfire Citadel.
34361,Additional module required. Module last seen in possession of High Sage Viryx in Skyreach (Mythic only).
34362,Additional module required. Module last seen in the possession of a Brawler's Guild representative.
34363,Additional module required. Module last seen in possession of the Dawn-Seeker Apexis vendors.
34364,"Additional module required. Module last seen in possession of Rukhmar, above Spires of Arak."
34369,
34370,
34371,
34372,
34373,
34374,
34375,
34377,
34378,
34379,
34380,
34381,
34382,
34383,
34384,
34385,
34386,
34387,
34388,
34389,
34390,
34391,
34392,
34393,
34394,
34403,
34404,
34405,
34406,
34409,
34410,
34411,
34412,
34415,
34416,
34418,
34441,
34450,
34451,
34462,
34463,
34464,
34465,
34466,
34467,
34468,
34475,
34476,
34480,
34481,
34482,
34483,
34484,
34485,
34488,
34489,
34490,
34491,
34496,
34497,
34498,
34510,
34518,
34520,
34534,
34536,
34537,
34544,
34545,
34546,
34547,
34548,
34569,
34576,
34577,
34578,
34586,
34587,
34588,
34592,
34596,Requires Leyflame Burner
34597,Requires Advanced Corks
34598,Requires Dual-Chambered Mixing Flask
34599,Requires Precipitating Powder
34600,Requires Shaldorei Silk Filter
34601,Requires Demonsbreath Crucible
34602,Requires Bendy Glass Tubes
34603,Requires Malloric Burette Assembly
34604,Requires High-Capacity Decoction Conduit
34605,"Requires Advanced Corks, Bendy Glass Tubes, and Shaldorei Silk Filter"
34606,"Requires Advanced Corks, Bendy Glass Tubes, and Precipitating Powder"
34607,"Requires Advanced Corks, Bendy Glass Tubes, and Dual-Chambered Mixing Flask"
34608,"Requires Advanced Corks, Bendy Glass Tubes, and Leyflame Burner"
34609,"Requires Demonsbreath Crucible, Malloric Burette Assembly, and Shaldorei Silk Filter"
34610,"Requires Demonsbreath Crucible, Malloric Burette Assembly, and Precipitating Powder"
34611,"Requires Demonsbreath Crucible, Malloric Burette Assembly, and Dual-Chambered Mixing Flask"
34612,"Requires Demonsbreath Crucible, Malloric Burette Assembly, and Leyflame Burner"
34614,"Requires Leyflame Burner, Advanced Corks, Dual-Chambered Mixing Flask, and Precipitating Powder"
34618,
34621,
34624,
34625,
34627,
34629,
34630,
34631,
34632,
34645,
34647,
34648,
34654,"Requires Blueprint, last seen on a vendor in Tanaan Jungle."
34655,"Requires Blueprint, last seen on a vendor in Tanaan Jungle."
34656,"Requires Blueprint, last seen at the Iron Docks."
34657,Requires Sonic Amplification Field Blueprint.
34658,Requires Q-43 Noisemaker Mines Blueprint.
34659,"Requires Blueprint, last seen near the Iron Docks."
34660,"Requires Blueprint, last seen in Hellfire Citadel."
34661,Requires Ghostly Spyglass Blueprint.
34662,"Requires Blueprint, last seen near the Fel Forge."
34663,Requires Extra Quarters Blueprint.
34664,Requires Blast Furnace Blueprint.
34665,Requires Automated Sky Scanner Blueprint.
34666,Requires Ammo Reserves Blueprint.
34668,
34691,
34694,
34695,
34696,
34706,
34724,
34733,
34734,
34755,
34758,
34762,
34769,
34770,
34790,
34794,
34797,You must be at least level $pcMinLevel to enter.
34805,
34812,
34813,
34815,
34816,
34820,
34832,
34837,
34840,
34863,
34864,
34869,
34870,
34895,
34897,
34907,
34912,Raise 10 followers' power level to 650 in your Warband.
34925,
34931,
34932,
34933,
34934,
34935,
34940,
34941,
34945,
34946,
34947,
34950,
34987,
34988,
34989,
34990,
34991,
34992,
34993,
34994,
34995,
34996,
34997,
34998,
34999,
35000,
35001,
35002,
35003,
35004,
35005,
35006,
35007,
35008,
35009,
35010,
35012,
35013,
35033,
35243,
35244,
35245,
35246,
35247,
35248,
35249,
35250,
35251,
35252,
35253,
35254,
35255,
35256,
35257,
35258,
35259,
35260,
35261,
35262,
35263,
35264,
35265,
35266,
35267,
35268,
35269,
35270,
35271,
35272,
35273,
35274,
35275,
35276,
35277,
35278,
35279,
35280,
35281,
35282,
35283,
35284,
35285,
35286,
35287,
35288,
35289,
35290,
35291,
35292,
35293,
35294,
35314,
35327,
35339,
35340,
35341,
35342,
35343,
35344,
35350,
35351,
35353,
35366,
35395,
35473,
35474,
35487,
35490,
35492,
35493,
35496,
35506,
35507,
35510,
35515,
35516,
35517,
35519,
35520,
35521,
35527,
35574,
35584,
35599,
35600,Requires Blast Furnace Blueprint.
35606,
35607,
35623,
35648,
35649,
35665,
35666,
35667,
35673,
35696,
35718,
35736,
35737,
35738,
35739,
35740,
35741,
35742,
35743,
35756,
35761,
35762,
35766,
35769,
35771,
35772,
35773,
35774,
35775,
35776,
35777,
35778,
35779,
35780,
35781,
35782,
35783,
35784,
35785,
35786,
35787,
35788,
35789,
35790,
35791,
35792,
35793,
35794,
35795,
35796,
35797,
35798,
35799,
35828,
35874,
35875,
35876,
35877,
35878,
35879,
35881,
35884,
35887,
35889,
35890,
35891,
35908,
35913,
35921,
35926,
35960,
35961,
36002,
36003,
36029,
36051,
36058,
36060,
36095,
36096,
36103,
36121,
36128,
36129,
36172,
36241,
36253,
36254,
36255,
36261,
36283,
36295,
36299,
36301,
36316,
36324,
36337,
36348,
36349,
36355,
36356,
36369,
36370,
36387,
36402,
36418,
36419,
36429,
36431,
36433,
36453,
36454,
36470,
36471,
36560,
36563,
36583,
36584,
36589,
36590,
36637,
36638,
36639,
36651,
36660,
36698,
36699,
36702,
36718,
36730,
36754,
36755,
36780,"Requires Blueprint, last seen near the Fel Forge."
36781,Requires Ghostly Spyglass Blueprint.
36782,"Requires Blueprint, last seen in Hellfire Citadel."
36783,"Requires Blueprint, last seen near the Iron Docks."
36784,"Requires Blueprint, last seen at the Iron Docks."
36785,"Requires Blueprint, last seen atop the Throne of Kil'jaeden."
36786,"Requires Blueprint, last seen in deep water off the coast of Tanaan Jungle."
36787,"Requires Blueprint, last seen in Ironmonger's Hold."
36812,
36818,
36819,
36852,
36853,
36865,
36870,You must be at least level $pcMinLevel to enter The Slave Pens.
36894,
36914,
36915,
36943,Requires Shaman
36944,Requires Shaman
36961,
36962,
36963,
36966,
36976,
36979,
36980,
36982,
37004,
37005,
37009,
37010,
37013,
37014,
37025,
37058,
37059,
37062,
37089,
37090,
37127,
37177,
37178,
37215,
37221,
37248,
37266,
37268,
37269,
37270,
37305,
37324,
37340,
37341,
37344,
37346,
37365,
37377,
37385,
37386,
37406,
37407,
37408,
37409,
37410,
37411,
37412,
37413,
37414,
37415,
37416,
37417,
37418,
37427,
37428,
37429,
37432,
37440,
37441,
37485,
37486,
37487,
37493,
37494,
37517,
37518,
37522,Complete the $c order campaign and purchase your final order advancement to unlock your 3rd relic slot.
37523,Complete the Death Knight order campaign to upgrade your artifact and unlock your 3rd relic slot.
37524,Complete the Death Knight order campaign to upgrade your artifact and unlock your 3rd relic slot.
37525,Complete the Demon Hunter order campaign to upgrade your artifact and unlock your 3rd relic slot.
37526,Complete the Demon Hunter order campaign to upgrade your artifact and unlock your 3rd relic slot.
37527,Complete the Druid order campaign to upgrade your artifact and unlock your 3rd relic slot.
37528,Complete the Druid order campaign to upgrade your artifact and unlock your 3rd relic slot.
37529,Complete the Druid order campaign to upgrade your artifact and unlock your 3rd relic slot.
37530,Complete the Druid order campaign to upgrade your artifact and unlock your 3rd relic slot.
37531,Complete the Hunter order campaign to upgrade your artifact and unlock your 3rd relic slot.
37532,Complete the Hunter order campaign to upgrade your artifact and unlock your 3rd relic slot.
37533,Complete the Hunter order campaign to upgrade your artifact and unlock your 3rd relic slot.
37534,Complete the Mage order campaign to upgrade your artifact and unlock your 3rd relic slot.
37535,Complete the Mage order campaign to upgrade your artifact and unlock your 3rd relic slot.
37536,Complete the Mage order campaign to upgrade your artifact and unlock your 3rd relic slot.
37537,Complete the Monk order campaign to upgrade your artifact and unlock your 3rd relic slot.
37538,Complete the Monk order campaign to upgrade your artifact and unlock your 3rd relic slot.
37539,Complete the Monk order campaign to upgrade your artifact and unlock your 3rd relic slot.
37540,Complete the Paladin order campaign to upgrade your artifact and unlock your 3rd relic slot.
